APM,PrecisionRelativa,IndiceCobertura,IndicePostDano,IET,DistanciaPromedio,VarianzaDistancia,Clase
36.00,0.1667,0.6399,1.0000,0.9182,13.1193,11.5476,0
102.00,0.7647,0.0109,0.0000,37.6333,1.6810,0.0896,1
174.00,0.5862,0.0000,0.0000,37.7311,3.6116,3.5364,2
66.00,0.1818,0.6589,1.0000,1.7757,11.6773,16.6132,3
30.00,0.0000,0.5518,1.0000,1.0983,11.2433,25.8630,0
96.00,0.7500,0.0191,0.0000,35.4422,1.6568,0.1132,1
72.00,0.5833,0.0000,0.0000,19.8086,2.6348,3.4453,2
90.00,0.8000,0.0000,0.0000,35.1201,1.5626,0.1961,1
30.00,0.2000,0.7216,0.0000,0.7276,10.4765,8.8923,0
90.00,1.0000,0.0000,0.0000,32.4790,1.7710,0.1676,1
120.00,0.4500,0.0000,0.0000,30.6371,2.9168,3.5598,2
72.00,0.1667,0.7018,1.0000,1.3488,14.9183,20.6401,3
30.00,0.2000,0.5209,0.0000,1.2458,10.5378,16.7066,0
144.00,0.9167,0.0104,0.0000,52.9154,1.6931,0.1904,1
102.00,0.4706,0.0000,0.0000,12.5130,7.1516,31.4824,2
30.00,0.2000,0.6260,0.0000,0.9715,10.5498,9.7880,3
36.00,0.1667,0.7027,0.0000,0.9592,10.1585,5.9797,0
120.00,0.7500,0.0109,0.0000,42.8299,1.7712,0.1741,1
120.00,0.3500,0.0000,0.0000,25.6057,3.6865,2.5388,2
48.00,0.2500,0.6282,0.0000,1.3736,11.9912,20.9708,3
36.00,0.1667,0.6783,1.0000,0.9899,10.6997,6.9365,0
84.00,0.7857,0.0107,0.0000,28.4529,1.9207,0.1167,1
180.00,0.2667,0.0000,0.0000,39.3255,3.5772,4.8778,2
48.00,0.1250,0.7220,0.0000,1.1759,10.3494,9.9336,3
36.00,0.1667,0.7025,0.0000,1.0181,9.5187,5.0852,0
66.00,0.9091,0.0194,0.0000,23.4992,1.7541,0.2087,1
90.00,0.5333,0.0000,0.0000,18.9455,3.7505,3.8723,2
66.00,0.1818,0.7152,1.0000,1.6637,10.2973,5.1109,3
42.00,0.0000,0.6916,1.0000,1.1170,10.5944,8.4601,0
84.00,0.9286,0.0205,0.0000,29.8563,1.7557,0.2302,1
126.00,0.9048,0.0000,0.0000,47.4132,1.6575,0.2464,1
60.00,0.3000,0.6125,0.0000,2.2564,9.3033,16.3543,3
36.00,0.1667,0.6989,0.0000,0.7468,13.5162,13.9915,0
96.00,0.7500,0.0109,0.0000,32.9293,1.8835,0.0955,1
90.00,0.4000,0.0577,0.0000,12.9114,5.5686,10.9477,2
60.00,0.6000,0.2323,1.0000,3.7661,11.2302,18.8968,3
36.00,0.0000,0.6080,1.0000,1.2587,10.2107,12.0928,0
138.00,0.9130,0.0189,0.0000,47.0840,1.8754,0.0938,1
72.00,0.4167,0.0675,0.0000,9.5267,6.0478,17.2209,2
54.00,0.5556,0.3327,1.0000,3.4581,9.4197,11.3036,3
36.00,0.0000,0.6558,1.0000,0.9485,12.0619,12.4348,0
108.00,0.7778,0.0102,0.0000,41.8836,1.5523,0.2078,1
120.00,0.2500,0.0000,0.0000,11.3627,9.5608,20.0097,2
90.00,0.2000,0.5616,0.0000,3.3903,10.6373,21.7288,3
54.00,0.1111,0.6723,0.0000,1.2482,13.1785,11.0748,3
102.00,0.8824,0.0198,0.0000,39.5599,1.5273,0.1567,1
138.00,0.3043,0.0000,0.0000,31.4866,3.3828,3.3893,2
36.00,0.1667,0.6545,1.0000,1.1711,9.6198,14.9078,0
36.00,0.0000,0.7089,0.0000,0.6779,14.4599,14.5373,0
78.00,0.6923,0.0105,0.0000,26.8189,1.8780,0.6830,2
144.00,0.5833,0.0000,0.0000,44.1250,2.2635,1.2473,2
72.00,0.0833,0.6992,0.0000,1.8466,10.7294,8.2847,3
60.00,0.2000,0.6966,0.0000,1.4866,11.2436,9.6192,3
102.00,1.0000,0.0000,0.0000,42.1626,1.4192,0.0266,1
120.00,0.5500,0.0000,0.0000,22.9832,4.2212,4.0543,2
60.00,0.0000,0.7327,1.0000,1.1107,13.4376,10.1451,3
30.00,0.2000,0.5789,1.0000,1.0211,11.3716,28.7099,0
84.00,0.8571,0.0000,0.0000,30.3110,1.7713,0.1972,1
132.00,0.0455,0.0586,0.5000,11.4844,9.8208,25.6035,2
60.00,0.2000,0.7096,0.0000,1.2266,13.2069,13.1751,3
36.00,0.1667,0.7004,0.0000,0.6902,14.6254,23.6442,3
78.00,0.8462,0.0000,0.0000,26.9104,1.8985,0.0761,1
126.00,0.4286,0.0000,0.0000,36.2098,2.4797,3.2964,2
36.00,0.1667,0.6414,1.0000,0.8131,14.8783,31.9544,0
30.00,0.2000,0.7265,1.0000,0.6593,11.4439,9.5710,0
72.00,0.9167,0.0000,0.0000,25.2530,1.8512,0.0811,1
72.00,0.5833,0.0000,0.0000,22.0999,2.2579,1.0841,2
90.00,0.2000,0.6985,1.0000,2.3882,10.3604,9.1730,3
36.00,0.1667,0.6761,0.0000,0.8619,12.5275,12.1823,0
90.00,0.8000,0.0000,0.0000,33.6036,1.6783,0.1648,1
102.00,0.4706,0.0000,0.0000,21.4851,3.7475,3.4980,2
42.00,0.1429,0.6699,0.0000,1.1295,11.2735,12.4727,3
120.00,0.8500,0.0291,0.0000,44.2451,1.6332,0.2338,1
90.00,0.9333,0.0000,0.0000,34.9010,1.5787,0.1952,1
174.00,0.4138,0.0000,0.0000,35.5792,3.8905,10.2063,2
54.00,0.1111,0.6722,1.0000,1.2473,13.1927,13.6736,3
102.00,0.8235,0.0116,0.0000,36.7126,1.7461,0.1227,1
102.00,0.8235,0.0000,0.0000,34.7177,1.9380,0.0621,1
114.00,0.2632,0.0000,0.0000,17.9360,5.3559,8.3337,2
120.00,0.9500,0.0000,0.0000,44.9403,1.6702,0.1909,1
36.00,0.1667,0.6707,0.0000,0.9694,11.2275,11.0732,0
78.00,0.9231,0.0206,0.0000,28.4592,1.6843,0.2703,1
102.00,0.2353,0.0000,0.0000,17.3303,4.8856,8.8484,2
66.00,0.7273,0.0876,0.5000,7.1472,7.4251,28.2719,3
36.00,0.1667,0.7220,0.0000,0.8411,10.8994,5.7642,0
138.00,0.8696,0.0000,0.0000,48.1213,1.8678,0.1714,1
120.00,0.9000,0.0000,0.0000,42.8129,1.8029,0.1788,1
48.00,0.1250,0.6822,0.0000,1.2708,11.0052,9.8704,3
24.00,0.0000,0.6443,0.0000,0.5388,14.8450,16.6337,0
96.00,0.9375,0.0193,0.0000,37.7865,1.4915,0.1606,1
138.00,0.0870,0.0561,1.0000,8.1548,14.9729,40.5858,2
54.00,0.2222,0.6019,0.0000,1.7838,11.0518,20.4049,3
36.00,0.3333,0.5945,0.0000,1.2477,10.7008,17.4486,0
102.00,0.5882,0.0000,0.0000,30.6756,2.3251,1.4402,2
138.00,0.4783,0.0000,0.0000,26.9722,4.1164,3.3545,2
66.00,0.8182,0.2814,1.0000,4.3149,9.9910,9.3864,3
24.00,0.0000,0.5696,0.0000,0.7383,12.9912,31.5319,0
108.00,0.8333,0.0000,0.0000,38.6549,1.7940,0.1451,1
30.00,0.2000,0.6880,0.0000,0.7481,11.5108,9.4175,0
60.00,0.2000,0.7042,0.0000,1.4259,11.4458,9.7261,3
30.00,0.2000,0.7092,0.0000,0.5971,13.6108,12.6896,0
114.00,0.8421,0.0000,0.0000,43.0228,1.6498,0.2333,1
120.00,0.2500,0.0000,0.0000,24.4843,3.9011,5.6809,2
60.00,0.2000,0.6881,1.0000,1.5929,10.7497,10.7671,3
42.00,0.1429,0.6798,0.0000,0.9345,13.3927,14.8032,0
114.00,0.7895,0.0194,0.0000,43.3242,1.5802,0.1249,1
78.00,0.4615,0.0000,0.0000,16.2506,3.7998,3.7790,2
48.00,0.1250,0.6913,0.0000,1.1819,11.5355,10.1646,3
48.00,0.0000,0.6786,0.0000,1.1937,11.9249,8.7784,3
114.00,0.7895,0.0231,0.0000,40.7310,1.7341,0.1900,1
132.00,0.3636,0.0000,0.0000,35.5812,2.7098,1.7882,2
48.00,0.2500,0.6932,1.0000,1.1915,11.3619,14.0555,3
30.00,0.2000,0.6822,0.0000,0.6247,14.2630,14.2354,0
102.00,0.7647,0.0116,0.0000,35.6360,1.8290,0.1199,1
102.00,0.3529,0.0000,0.0000,26.4901,2.8505,1.2862,2
30.00,0.0000,0.6528,0.0000,0.7279,13.3122,17.3466,3
102.00,0.9412,0.0000,0.0000,36.7651,1.7744,0.1974,1
102.00,0.8824,0.0000,0.0000,36.7171,1.7780,0.1417,1
60.00,0.7000,0.1498,1.0000,5.8098,7.7805,24.6047,3
66.00,0.1818,0.6514,0.0000,1.9433,10.8386,9.5742,3
36.00,0.1667,0.7322,0.0000,0.8392,10.4868,10.6212,0
90.00,0.9333,0.0196,0.0000,31.3183,1.8174,0.1503,1
102.00,0.4118,0.0000,0.0000,14.4045,6.0811,10.1618,2
60.00,0.2000,0.6506,1.0000,1.6488,11.7163,19.0876,3
78.00,0.1538,0.6950,1.0000,1.7564,12.5457,14.9657,3
90.00,0.9333,0.0000,0.0000,31.6456,1.8440,0.0737,1
120.00,0.8000,0.0000,0.0000,45.5557,1.6341,0.1838,1
72.00,0.0833,0.6788,0.0000,1.9488,10.8656,10.8365,3
36.00,0.1667,0.7080,0.0000,0.8216,11.7932,9.5019,0
120.00,0.8000,0.0194,0.0000,47.2492,1.4904,0.2107,1
138.00,0.3043,0.0000,0.0000,29.6293,3.6576,4.0752,2
66.00,0.1818,0.6879,0.0000,1.7437,10.8128,10.2723,3
30.00,0.2000,0.6923,1.0000,0.7609,11.1316,10.1591,0
102.00,1.0000,0.0109,0.0000,38.1517,1.6445,0.1833,1
102.00,0.2941,0.0000,0.0000,17.7790,4.7371,4.7143,2
84.00,0.1429,0.6704,0.0000,2.1368,11.9555,8.9942,3
36.00,0.1667,0.7095,0.0000,0.7400,13.1322,11.2677,0
90.00,0.9333,0.0000,0.0000,30.9078,1.9119,0.1262,1
174.00,0.5172,0.0000,0.0000,33.9766,4.1212,4.6266,2
78.00,0.1538,0.6978,1.0000,1.4440,15.3258,19.1117,3
36.00,0.1667,0.5486,0.0000,1.4513,10.1974,17.4803,0
90.00,0.8667,0.0103,0.0000,33.6023,1.6509,0.1612,1
78.00,0.4615,0.0000,0.0000,18.3383,3.2534,1.3956,2
78.00,0.0769,0.6864,0.0000,1.7890,12.6723,18.1222,3
30.00,0.2000,0.6950,0.0000,0.6480,13.1212,12.9291,0
138.00,0.9565,0.0209,0.0000,50.3508,1.6835,0.1926,1
138.00,0.2609,0.0000,0.0000,21.9865,5.2766,4.8160,2
78.00,0.2308,0.6523,0.0000,2.4635,10.0084,12.2315,3
84.00,0.1429,0.7022,1.0000,1.7808,13.0459,10.4647,3
108.00,0.8889,0.0000,0.0000,36.9290,1.9245,0.1182,1
84.00,0.1429,0.0931,0.5000,7.1921,9.5926,19.5156,2
54.00,0.1111,0.6615,0.0000,1.6664,9.9685,7.9825,3
36.00,0.1667,0.6998,0.0000,1.1193,8.6555,3.6733,0
102.00,0.9412,0.0000,0.0000,35.2878,1.8905,0.1475,1
72.00,0.2500,0.0000,0.0000,14.8648,3.8436,4.6047,2
24.00,0.0000,0.7301,1.0000,0.5823,10.1236,5.6695,3
36.00,0.1667,0.4935,0.0000,1.5645,10.6551,27.0652,0
114.00,0.9474,0.0113,0.0000,39.9711,1.8199,0.1872,1
78.00,0.7692,0.0000,0.0000,21.4739,2.6323,1.0860,2
66.00,0.2727,0.6375,0.0000,1.8846,11.6961,21.7114,3
30.00,0.2000,0.6408,1.0000,0.6952,14.4989,16.5950,0
120.00,0.3000,0.0109,0.0000,43.0474,1.7572,0.0610,1
36.00,0.1667,0.6540,1.0000,0.8514,13.6291,15.6050,0
36.00,0.1667,0.6461,1.0000,1.2146,9.4892,15.8032,0
60.00,0.1000,0.6742,0.0000,1.3711,13.2577,12.6633,3
48.00,0.1250,0.6913,0.0000,1.0357,13.3084,12.0070,3
108.00,0.3333,0.0000,0.0000,17.6816,5.1080,10.0140,2
36.00,0.0000,0.7132,0.0000,0.9026,10.4402,9.5697,3
24.00,0.2500,0.6945,1.0000,0.6056,11.1081,7.8399,0
120.00,0.8000,0.0112,0.0000,45.0301,1.6350,0.1431,1
102.00,0.2941,0.0000,0.0000,20.1577,4.0601,4.2517,2
54.00,0.1111,0.7125,0.0000,1.1948,11.9936,7.4218,3
30.00,0.2000,0.7070,0.0000,0.7365,10.9328,7.9998,0
138.00,0.8696,0.0000,0.0000,48.0574,1.8716,0.1087,1
114.00,0.3684,0.0000,0.0000,18.7134,5.0919,8.4547,2
72.00,0.1667,0.7594,1.0000,1.1078,14.6411,13.5214,3
36.00,0.1667,0.6686,0.0000,1.1538,9.3397,13.9218,0
90.00,0.6667,0.0000,0.0000,32.4174,1.7763,0.1808,1
72.00,0.1667,0.0000,0.0000,12.4400,4.7878,7.5928,2
66.00,0.3636,0.4222,0.0000,3.4977,9.9027,6.2668,3
30.00,0.0000,0.7073,0.0000,0.6539,12.4289,5.2002,0
108.00,0.9444,0.0103,0.0000,36.8750,1.8987,0.0964,1
114.00,0.7368,0.0000,0.0000,28.4365,3.0089,5.1230,2
36.00,0.1667,0.6103,0.0000,1.0053,12.9554,20.0725,0
30.00,0.0000,0.6961,0.0000,0.6494,13.0385,15.4001,0
72.00,0.8333,0.0105,0.0000,26.1309,1.7263,0.1915,1
90.00,0.6000,0.0000,0.0000,20.5163,3.3868,2.0144,2
54.00,0.1111,0.6965,0.0000,1.3385,11.2441,9.6928,3
30.00,0.0000,0.6754,0.0000,0.8140,10.9633,12.7177,0
96.00,0.8750,0.0189,0.0000,33.3718,1.8223,0.1751,1
102.00,0.4706,0.0000,0.0000,16.2615,5.2725,18.8861,2
54.00,0.2222,0.6865,0.0000,1.4598,10.5976,16.8751,3
36.00,0.1667,0.6403,1.0000,0.7841,15.5133,25.5017,0
66.00,0.9091,0.0106,0.0000,22.9135,1.8498,0.1512,1
102.00,0.4118,0.0000,0.0000,12.7125,7.0236,5.8300,2
60.00,0.2000,0.5405,1.0000,2.5251,9.9180,20.8436,3
66.00,0.1818,0.6769,0.0000,1.6160,12.1953,11.6142,3
96.00,0.9375,0.0102,0.0000,34.3616,1.7653,0.1583,1
120.00,0.3000,0.0000,0.0000,15.8511,6.5704,10.0615,2
60.00,0.1000,0.6569,0.0000,1.7551,10.7311,13.8803,3
30.00,0.2000,0.6994,0.0000,0.7280,11.3876,12.9388,0
120.00,0.6500,0.0106,0.0000,41.7627,1.8429,0.1650,1
144.00,0.2500,0.0000,0.0000,13.6421,9.5556,42.2618,2
66.00,0.1818,0.7137,1.0000,1.3988,12.5094,20.2467,3
90.00,0.5333,0.0000,0.0000,22.5700,2.9876,1.1075,2
30.00,0.2000,0.4722,0.0000,1.1685,12.5503,15.0108,0
138.00,0.4348,0.0000,0.0000,40.4164,2.4145,2.0762,2
132.00,0.8636,0.0000,0.0000,47.8532,1.7584,0.1563,1
36.00,0.0000,0.6699,0.0000,1.0729,10.0757,13.9883,0
120.00,0.7000,0.0000,0.0000,43.5123,1.7578,0.1897,1
114.00,0.3684,0.0000,0.0000,22.5771,4.0494,4.7236,2
66.00,0.0909,0.6716,0.0000,1.5801,12.7179,13.4046,3
36.00,0.1667,0.7008,0.0000,0.8416,11.7990,11.8723,0
126.00,1.0000,0.0000,0.0000,45.1825,1.7887,0.0515,1
108.00,0.2222,0.0000,0.0000,9.2191,10.7148,18.3569,2
66.00,0.0909,0.5766,0.0000,2.7386,9.2042,10.8982,3
30.00,0.0000,0.6954,1.0000,0.8475,9.7812,7.5528,0
66.00,0.9091,0.0107,0.0000,24.4573,1.6698,0.2191,1
72.00,0.1667,0.7141,0.0000,1.5009,12.7156,11.9936,3
48.00,0.1250,0.6761,0.0000,1.0124,14.3585,23.4365,3
30.00,0.2000,0.7010,0.0000,0.6314,13.2054,14.2588,0
96.00,0.9375,0.0187,0.0000,35.2784,1.6704,0.1400,1
84.00,0.2857,0.0000,0.0000,16.0319,4.2396,5.0487,2
36.00,0.1667,0.6566,0.0000,1.0878,10.3639,11.1299,3
24.00,0.0000,0.7007,1.0000,0.5345,12.4379,11.6526,0
96.00,0.9375,0.0195,0.0000,33.4173,1.8168,0.1003,1
102.00,0.4118,0.0000,0.0000,24.8733,3.1008,3.5703,2
30.00,0.2000,0.7011,0.0000,0.7887,10.3705,8.1137,3
36.00,0.3333,0.6720,1.0000,1.1496,9.2709,14.5053,0
102.00,0.8235,0.0000,0.0000,36.6196,1.7854,0.1545,1
36.00,0.1667,0.7244,0.0000,0.9836,9.0854,4.1440,0
60.00,0.2000,0.6965,0.0000,1.6854,9.8033,5.9652,3
36.00,0.1667,0.6595,0.0000,0.9618,11.7444,21.8838,0
72.00,0.6667,0.0107,0.0000,25.6121,1.7811,0.1505,1
102.00,0.5882,0.0000,0.0000,26.8389,2.8005,3.2508,2
72.00,0.0833,0.6425,1.0000,2.2713,10.3342,12.8363,3
30.00,0.2000,0.7090,0.0000,0.6389,12.6655,22.3948,0
108.00,0.7222,0.0000,0.0000,37.7369,1.8619,0.1065,1
102.00,0.4118,0.0000,0.0000,15.7522,5.4753,9.3770,2
90.00,0.2000,0.6856,1.0000,2.6136,9.8277,5.4824,3
30.00,0.2000,0.6866,1.0000,0.8839,9.6372,6.5237,0
78.00,0.8462,0.0107,0.0000,27.9401,1.7617,0.0715,1
138.00,0.3043,0.0000,0.0000,28.9270,3.7706,4.7359,2
42.00,0.1429,0.7186,0.0000,1.0276,10.5001,8.3168,3
36.00,0.1667,0.5844,0.0000,0.9490,14.7644,20.8094,0
120.00,0.7500,0.0109,0.0000,43.7228,1.7148,0.1779,1
72.00,0.5833,0.0000,0.0000,12.0641,4.9681,4.2794,2
36.00,0.1667,0.6098,0.0000,1.5228,8.2240,6.9607,3
36.00,0.1667,0.7062,1.0000,0.7232,13.6241,12.7118,0
114.00,0.8947,0.0000,0.0000,40.2209,1.8344,0.0717,1
120.00,0.5000,0.0000,0.0000,27.8173,3.3139,3.9597,2
84.00,0.1429,0.7109,0.0000,2.0565,10.8091,6.8536,3
30.00,0.2000,0.5831,0.0000,1.0317,11.1221,8.9342,0
96.00,0.8750,0.0000,0.0000,34.1033,1.8150,0.1545,1
78.00,0.3077,0.0000,0.0000,16.4518,3.7411,1.7501,2
60.00,0.1000,0.7284,0.0000,1.5563,9.4709,3.9307,3
72.00,0.1667,0.7088,1.0000,1.4644,13.3190,11.8481,3
108.00,0.8889,0.0000,0.0000,39.3173,1.7469,0.1865,1
174.00,0.5517,0.0000,0.0000,53.0675,2.2788,1.5100,2
54.00,0.1111,0.6994,0.0000,1.3257,11.2454,13.4348,3
36.00,0.1667,0.6722,0.0000,0.7943,13.8595,18.0698,0
78.00,0.8462,0.0000,0.0000,30.7258,1.5386,0.2106,1
102.00,0.4706,0.0000,0.0000,26.3266,2.8744,3.4014,2
30.00,0.2000,0.7005,1.0000,0.6652,12.5062,12.8046,0
96.00,0.8750,0.0110,0.0000,33.9730,1.7948,0.1329,1
84.00,0.8571,0.0000,0.0000,31.8380,1.6384,0.1754,1
120.00,0.3000,0.0000,0.0000,17.6226,5.8095,9.1628,2
72.00,0.1667,0.6419,0.0000,1.9699,12.0881,8.6230,3
30.00,0.0000,0.7050,0.0000,0.6844,11.9317,10.9054,0
120.00,0.9500,0.0103,0.0000,44.4483,1.6719,0.1836,1
168.00,0.3571,0.0000,0.0000,33.5401,4.0089,5.5389,2
66.00,0.1818,0.6123,0.0000,2.7173,8.4177,8.0198,3
102.00,0.8824,0.0114,0.0000,37.5495,1.6855,0.2659,1
108.00,1.0000,0.0000,0.0000,42.7197,1.5281,0.2170,1
72.00,0.4167,0.0000,0.0000,13.7274,4.2450,9.0186,2
54.00,0.1111,0.6720,1.0000,1.4987,10.8181,10.3624,3
36.00,0.1667,0.7025,0.0000,0.8673,11.3484,12.0681,0
120.00,0.5500,0.0000,0.0000,43.3513,1.7681,0.1969,1
168.00,0.3214,0.0000,0.0000,29.4471,4.7051,11.3509,2
102.00,1.0000,0.0000,0.0000,34.3994,1.9652,0.0451,1
42.00,0.2857,0.6580,0.0000,1.0809,12.2876,12.2971,0
84.00,0.3571,0.0000,0.0000,19.6355,3.2780,6.0993,2
174.00,0.4828,0.0000,0.0000,36.0711,3.8238,3.9770,2
66.00,0.1818,0.6986,1.0000,1.3496,13.7415,15.0575,3
36.00,0.1667,0.7061,1.0000,0.9340,10.3278,10.0377,0
102.00,0.8824,0.0000,0.0000,35.8269,1.8470,0.1354,1
138.00,0.6522,0.0000,0.0000,39.9208,2.4568,1.3201,2
42.00,0.1429,0.6455,1.0000,1.0928,12.6264,17.7900,3
66.00,0.4545,0.3991,0.0000,3.4284,10.5684,13.2535,3
78.00,0.6154,0.0000,0.0000,27.9346,1.7922,0.1614,1
138.00,0.4348,0.0000,0.0000,37.9680,2.6346,1.2271,2
108.00,0.8333,0.0000,0.0000,39.4092,1.7405,0.1119,1
42.00,0.1429,0.7007,1.0000,0.7541,15.6695,21.5575,0
90.00,0.7333,0.0102,0.0000,32.7763,1.7179,0.1704,1
156.00,0.3462,0.0554,0.0000,27.8440,4.2925,4.9196,2
60.00,0.1000,0.6901,0.0000,1.2610,13.7461,10.2206,3
36.00,0.1667,0.7137,0.0000,0.8704,10.8410,8.2062,0
96.00,0.8750,0.0114,0.0000,34.1834,1.7764,0.1492,1
72.00,0.5833,0.0000,0.0000,16.5944,3.3388,4.5322,2
66.00,0.2727,0.6839,0.0000,1.3216,14.7869,20.5716,3
90.00,0.2000,0.6718,1.0000,2.2942,11.8754,11.9097,3
66.00,0.1818,0.6690,0.0000,1.5990,12.6611,15.7321,3
108.00,0.6667,0.1236,0.5000,20.4232,3.6344,3.2037,2
126.00,0.5714,0.0000,0.0000,26.3199,3.7873,4.3922,2
36.00,0.1667,0.7008,1.0000,0.7538,13.2912,9.2605,0
90.00,0.6000,0.0191,0.0000,33.4101,1.6424,0.1502,1
114.00,0.4211,0.0000,0.0000,20.4454,4.5758,4.7976,2
30.00,1.0000,0.0331,0.0000,2.8714,9.1026,23.0550,3
24.00,0.2500,0.6105,0.0000,0.7476,11.5043,20.1060,0
102.00,0.8235,0.0110,0.0000,36.7309,1.7463,0.1550,1
126.00,0.4762,0.0000,0.0000,38.5451,2.2689,0.5684,2
54.00,0.2222,0.6815,1.0000,1.1142,14.4355,22.7403,3
30.00,0.4000,0.5246,0.0000,1.3122,9.8681,9.2254,0
90.00,1.0000,0.0198,0.0000,31.7142,1.7818,0.1933,1
114.00,0.4211,0.0000,0.0000,24.6638,3.6222,5.5703,2
66.00,0.2727,0.6209,1.0000,2.6506,8.4391,8.5115,3
120.00,0.3500,0.0107,0.0000,22.5031,4.2756,6.7362,2
108.00,0.3333,0.0000,0.0000,12.4155,7.6988,26.3651,2
78.00,0.4615,0.0000,0.0000,15.5193,4.0260,4.3476,2
60.00,0.5000,0.3057,0.0000,3.2623,11.7690,28.3960,3
42.00,0.1429,0.7283,0.0000,0.7421,14.3754,13.3425,0
78.00,0.9231,0.0194,0.0000,29.8539,1.5620,0.2262,1
84.00,0.3571,0.0000,0.0000,13.8526,5.0639,5.0247,2
72.00,0.1667,0.6394,0.0000,2.4530,9.5833,6.9254,3
30.00,0.2000,0.6582,1.0000,1.1081,8.2537,8.2539,0
102.00,0.8235,0.0000,0.0000,35.3669,1.8841,0.1199,1
150.00,0.4000,0.0000,0.0000,13.0776,10.4700,15.0792,2
108.00,0.5000,0.0000,0.0000,11.5091,8.3839,19.8848,2
36.00,0.1667,0.7381,0.0000,0.6126,14.3948,14.9774,0
96.00,0.8750,0.0111,0.0000,35.6741,1.6612,0.1992,1
30.00,0.2000,0.6989,0.0000,0.6771,12.3419,13.4551,0
48.00,0.1250,0.6979,1.0000,1.0150,13.2888,10.5627,3
36.00,0.1667,0.6079,1.0000,0.9110,14.4964,18.8829,0
84.00,0.9286,0.0195,0.0000,29.8158,1.7622,0.2002,1
144.00,0.2917,0.0000,0.0000,31.7911,3.5296,4.2691,2
36.00,0.1667,0.5634,0.0000,1.4356,9.9490,9.8208,3
42.00,0.1429,0.7028,0.0000,1.1170,10.1763,8.2245,0
24.00,0.2500,0.7142,0.0000,0.5195,12.2014,10.0779,0
102.00,0.4118,0.0133,0.0000,23.8222,3.2247,5.1708,2
78.00,0.2308,0.7025,1.0000,1.7322,12.3959,17.8337,3
36.00,0.1667,0.6053,0.0000,1.3045,9.8921,15.0265,0
138.00,0.7826,0.0000,0.0000,48.6723,1.8353,0.1099,1
120.00,0.3000,0.0000,0.0000,19.4332,5.1750,8.1826,2
54.00,0.1111,0.7027,0.0000,1.4004,10.4625,6.0697,3
78.00,1.0000,0.0200,0.0000,27.4938,1.7803,0.1821,1
48.00,0.7500,0.0000,0.0000,16.6842,1.8770,0.1554,1
78.00,0.5385,0.0000,0.0000,16.9828,3.5929,5.7733,2
36.00,0.0000,0.6669,1.0000,1.2150,8.8701,3.6703,3
120.00,0.4000,0.1353,0.5000,17.2828,5.0037,8.2640,2
72.00,1.0000,0.0000,0.0000,27.6641,1.6027,0.2008,1
36.00,0.1667,0.6788,1.0000,0.8134,13.2178,13.2302,0
66.00,0.1818,0.6632,0.0000,2.0464,9.8629,6.0757,3
114.00,0.3684,0.0194,0.0000,22.3083,4.0110,2.9833,2
108.00,0.3889,0.0000,0.0000,22.8602,3.7244,7.3546,2
102.00,0.5294,0.0000,0.0000,20.4935,3.9772,4.1234,2
48.00,0.1250,0.6700,0.0000,1.3223,10.9798,7.8503,3
42.00,0.2857,0.6229,0.0000,1.3139,11.0556,29.3973,0
114.00,0.8947,0.0000,0.0000,39.2038,1.9079,0.0824,1
108.00,0.5556,0.0000,0.0000,21.0163,4.1389,5.1058,2
102.00,0.7647,0.0000,0.0000,36.9669,1.7592,0.1934,1
36.00,0.1667,0.6478,1.0000,1.0230,11.3937,20.7130,0
36.00,0.8333,0.0106,0.0000,12.7699,1.7893,0.1688,1
132.00,0.6364,0.0000,0.0000,22.7486,4.8026,6.7782,2
66.00,0.1818,0.6390,0.0000,1.9028,11.5217,13.6454,3
42.00,0.4286,0.5826,1.0000,1.4891,10.7734,8.6511,0
102.00,0.8235,0.0000,0.0000,35.7771,1.8510,0.1530,1
144.00,0.3333,0.0000,0.0000,27.3674,4.2617,5.7127,2
162.00,0.5185,0.0000,0.0000,39.3994,3.1117,1.3959,2
24.00,0.0000,0.7045,0.0000,0.5755,11.3226,10.0092,0
78.00,0.8462,0.0107,0.0000,26.2174,1.9432,0.0579,1
120.00,0.1500,0.0329,0.0000,15.9586,6.2719,13.3599,2
60.00,0.2000,0.6879,0.0000,1.2775,13.6575,20.9184,3
30.00,0.2000,0.6354,0.0000,0.8816,11.4080,9.3532,0
102.00,0.8824,0.0113,0.0000,36.7189,1.7465,0.2155,1
114.00,0.7895,0.0000,0.0000,41.4544,1.7500,0.1949,1
78.00,0.1538,0.7375,1.0000,1.3279,14.4185,16.6534,3
42.00,0.1429,0.6751,1.0000,1.0020,12.6201,13.1727,0
96.00,1.0000,0.0000,0.0000,33.8119,1.8392,0.0901,1
84.00,0.2857,0.0000,0.0000,22.6545,2.7079,2.1552,2
78.00,0.0769,0.7022,0.0000,1.9217,11.0867,8.3569,3
36.00,0.1667,0.7010,0.0000,0.7254,13.8356,15.4860,0
114.00,0.8421,0.0000,0.0000,39.6240,1.8770,0.0960,1
102.00,0.2353,0.0000,0.0000,13.7471,6.4197,20.0090,2
36.00,0.1667,0.6922,0.0000,0.8554,11.9546,9.9204,3
30.00,0.2000,0.6258,1.0000,0.7320,14.3345,17.2353,0
102.00,0.9412,0.0000,0.0000,39.6182,1.5746,0.1603,1
78.00,0.2308,0.6531,1.0000,2.3522,10.5035,11.4906,3
